latitude,longitude,magnitude,time,catalog_id
-41.94298253841115,173.29666576064972,4.6,2016-11-23 11:37:48.053350389,536
-39.74215012750354,176.88424586738893,4.4,2016-11-28 03:28:00.678766,537
-37.041643539311856,177.78474892094005,4.4,2016-12-18 21:30:39.270066,537
-39.94597134902176,173.88533764282695,4.1,2016-12-21 07:29:56.631451,537
-37.759163125472114,176.55433421671458,4.1,2017-01-13 14:41:52.903041,537
-37.67412370845678,176.54983887061852,4.2,2017-01-30 04:17:40.764606,537
-35.86614444535829,179.82217431414526,4.3,2017-02-06 17:38:36.982677,537
-36.98012078897133,179.0798087276571,4.4,2017-01-15 05:06:31.814985045,537
-42.67364194033356,173.0831833473385,4.4,2016-12-06 08:33:15.664313845,537
-42.56568194933067,173.01851006155013,4.3,2017-01-03 18:16:49.728139290,537
-41.98274600821071,173.93620856946396,5.3,2016-12-17 11:58:31.749765224,537
-41.766466241550745,174.23526840137123,4.6,2016-12-03 17:53:22.000230592,537
-41.7810258680911,173.98703004929126,4.4,2016-12-13 04:32:59.412045822,537
-41.59858186477114,174.6863479169907,4.2,2017-02-09 17:20:53.161409463,537
-41.92490051353317,174.00159188832174,4.9,2016-12-21 18:05:34.791843761,537
-42.65404726023138,173.0922573690833,4.1,2016-12-06 08:35:05.256356360,537
-42.10422924861854,171.3665768692394,4.8,2016-12-05 11:01:43.788227,538
-39.53429890884296,176.3780627781026,4.3,2016-12-15 19:18:46.884700,538
-36.95150359972817,177.7968847822744,4.3,2016-12-16 05:57:06.789834,538
-38.3598898667094,177.23554406986324,4.8,2016-12-17 00:31:52.747493,538
-40.44823834803531,174.47285659483754,4.3,2016-12-18 17:00:00.872173,538
-38.04211181760397,176.01333102203353,4.1,2016-12-31 05:11:25.244109,538
-44.590204781109954,167.9977832109481,4.2,2017-01-05 20:58:28.949524,538
-34.97245475068833,179.03095488828154,4.2,2017-01-09 15:28:44.951522,538
-36.44920138021987,177.64708209356158,4.2,2017-02-05 10:11:09.081423,538
-41.19433380067992,172.65176150453487,4.1,2016-12-04 15:59:00.916781556,538
-42.59872535968656,172.69198617171057,4.2,2016-11-17 04:28:38.665266525,538
-41.95990427837621,173.67815967230854,4.1,2016-11-17 04:15:17.587801603,538
-42.39277472594478,173.7176811797322,4.9,2016-11-17 00:43:05.154773657,538
-42.37212054297753,173.76547887046783,4.1,2016-11-14 01:45:21.516516864,538
-42.15221379632206,173.59439012488278,4.6,2016-12-01 08:57:17.263315865,538
-41.77291069992136,174.26762330784183,5.1,2017-01-14 22:31:27.835554482,538
-41.6284853752465,174.2868713224372,4.1,2017-02-03 11:46:21.854112832,538
-42.33366595221077,173.68509689980607,4.3,2016-12-18 00:52:06.687844447,538
-41.72378981027817,174.312541237247,5.5,2016-11-18 09:38:16.746774072,538
-42.39803388742807,173.78242967253894,4.1,2016-11-14 00:05:01.859387222,538
-41.79136577862448,174.19893026793818,4.3,2016-11-25 19:50:27.007152618,538
-37.94317537236597,179.44363205159598,4.2,2016-12-12 20:57:38.950994,539
-40.74806089092228,175.53702069893018,4.5,2017-02-05 03:18:03.127355,539
-39.23144734625439,173.78012126586574,4.2,2017-01-27 04:21:03.948995854,539
-47.86599493574719,165.27835485376465,5.7,2017-01-16 03:18:57.854887475,539
-37.33118378983559,178.90942041778743,4.4,2017-02-07 18:39:15.302124949,539
-42.28422000915743,171.94923023330222,4.1,2016-11-25 20:37:46.024260021,539
-41.82174258079056,174.23058937415024,4.1,2016-11-14 08:35:59.692686431,539
-42.619550207205485,172.88561014411448,4.1,2016-11-22 12:55:32.634934183,539
-42.36481367785245,173.57858338644485,4.4,2016-11-14 08:35:02.620821411,539
-42.212135232522,173.76134427257043,4.6,2016-11-14 02:19:43.719351959,539
-42.513947572022914,173.24374975019282,4.2,2017-01-13 23:31:33.045993906,539
-41.7444687822357,174.06547983744554,4.3,2016-12-13 23:37:19.183512771,539
-36.9045453341866,179.07544972768952,4.2,2016-11-22 03:30:23.755831235,539
-42.125666313851774,173.80649833468257,4.4,2016-11-14 01:20:37.092301221,539
-42.65191676177975,172.8273348372883,4.5,2016-12-01 05:23:26.641901222,539
-41.86318285993307,174.1732920525272,4.3,2016-11-15 04:20:56.858002683,539
-41.82397759931257,174.2398991248364,4.3,2016-11-14 08:38:27.699488049,539
-42.21721069033156,173.7992379624095,4.4,2016-11-18 22:41:43.392593689,539
-42.66875496645592,172.84276935605507,4.1,2016-12-08 10:52:27.548021902,539
-38.61705894454706,175.71149200982222,4.5,2016-12-07 19:20:51.194512,540
-35.76639528741768,177.74319895061942,4.1,2016-12-24 04:13:16.383934,540
-41.01234818514816,172.80318680941355,4.1,2016-12-25 04:32:45.771205,540
-38.53132929748186,176.17960693062875,4.1,2017-01-07 23:14:13.942825,540
-38.44773538381957,175.88363162867591,4.5,2017-01-13 03:16:55.783603,540
-36.850744214357,178.06430215071725,6.0,2017-01-23 21:12:03.686729,540
-40.99311505951224,172.7987658828672,5.1,2016-12-25 08:23:39.209342679,540
-41.82500317397928,174.27363963134306,5.0,2016-11-17 07:29:02.454241479,540
-41.88705896397289,173.91924168307207,4.6,2016-12-17 21:10:28.875534551,540
-41.74257528693981,174.19914856989743,4.5,2016-11-15 11:03:42.703175720,540
-42.09965500999602,173.30377606271426,4.1,2016-11-15 09:54:59.096312035,540
-41.69236181337725,174.38565842047046,4.4,2016-11-15 08:00:30.978607680,540
-42.492547146809486,172.8229541658022,4.6,2016-11-23 18:02:16.111633141,540
-41.77661534873087,174.14095311665733,4.7,2016-11-29 11:38:56.757388183,540
-42.24965636129271,174.14931973060692,4.4,2017-01-16 20:39:32.863048800,540
-41.78286536600599,174.30174155369266,4.1,2016-12-24 13:10:40.606988684,540
-41.86870714265903,173.9048830544708,4.1,2016-11-25 15:40:09.910581795,540
-41.69030641595626,174.32117155293528,4.1,2016-11-14 00:23:47.797710483,540
-35.71997164631107,177.80809109097302,4.2,2016-11-15 15:02:21.413614,541
-44.80749502966716,167.5010939865739,4.4,2016-11-16 17:06:22.389379,541
-42.9182145926501,171.41140263942364,4.8,2016-11-19 00:06:59.106252,541
-39.86412144924187,174.3856820192771,4.1,2016-11-23 00:56:33.288696,541
-42.8659601184527,174.23476577767036,5.4,2016-12-06 18:03:11.534356,541
-42.233016982139205,172.85111816496126,4.5,2017-01-06 23:05:43.602013,541
-38.23019039916565,177.3792855957467,4.1,2017-01-23 06:44:16.718698,541
-42.21276611554542,172.89688683129293,4.9,2017-01-19 11:24:52.373019441,541
-40.32216715700132,173.82806583150955,4.9,2016-12-08 05:07:25.758136472,541
-42.6665599047878,173.1237937726123,4.2,2016-11-27 22:16:42.456236217,541
-42.19154718992582,173.8462598412048,4.3,2016-12-13 06:44:45.073702299,541
-42.75731910774684,173.91125938025067,4.5,2017-01-31 21:43:27.270578214,541
-42.58500229035849,172.87735859933412,4.1,2017-01-28 08:02:33.705662290,541
-42.545736321415575,173.20671319355412,4.9,2016-11-25 14:58:48.835330820,541
-42.25971092899453,173.88496310646786,4.3,2016-11-22 18:44:43.075373139,541
-41.8879366056272,174.2523193313614,4.6,2016-11-16 02:01:01.807510968,541
-42.418466156656486,174.23999827692506,4.2,2016-11-15 01:17:39.662597331,541
-41.72524654208137,174.31483408512608,4.1,2016-12-15 06:49:08.986360558,541
-42.14604036013784,173.66614749708586,4.1,2017-02-07 19:53:31.768442456,541
-38.728742417526895,175.6538968466684,4.3,2016-11-21 05:54:09.287583,542
-44.818531808793296,167.60047315005673,4.4,2016-11-25 02:45:17.247128,542
-37.82524368958624,179.61276894906203,4.2,2016-12-12 02:49:23.332275,542
-38.47622342013721,176.23220175578288,4.2,2016-12-20 00:09:40.817661,542
-36.58486815989745,179.92052858387265,4.1,2017-01-06 15:35:37.174303,542
-38.08971629846919,179.3291007213278,5.6,2017-02-01 00:24:16.371995,542
-37.08531433997842,178.75299585534128,4.2,2016-11-22 02:10:45.324893162,542
-37.32570630174994,178.95454762225577,4.5,2016-12-03 18:46:29.782119372,542
-41.88379336547208,174.13637857642422,4.7,2016-11-17 19:59:31.454993159,542
-41.7516417293498,174.20048294858157,4.4,2016-11-19 12:42:12.964007592,542
-42.32046800698107,173.4567676887702,4.4,2016-11-14 21:36:54.514282052,542
-42.4129537502941,173.70878511367755,4.2,2016-12-25 06:10:52.303237574,542
-42.10003875029298,174.5992250889966,4.7,2017-02-09 18:34:58.922401795,542
-41.67389583733148,174.49238785955748,4.2,2016-12-19 14:10:25.213530376,542
-42.27624572479852,173.9840294809871,4.3,2016-11-16 21:28:52.548839053,542
-42.25521340854348,173.9530021823498,4.3,2016-11-18 21:07:58.695730240,542
-41.66201025455923,174.1839143636698,4.6,2016-11-15 05:23:36.548939441,542
-42.42797457319486,173.32850453133037,4.4,2016-11-18 21:17:49.997589346,542
-42.62172492434637,172.8145935861922,4.3,2016-11-15 18:58:09.494131413,542
-42.47899229722284,173.25992342125656,4.3,2016-11-14 19:20:26.213548360,542
-42.26732226064112,173.76493362955225,4.4,2016-11-16 02:11:03.949779815,542
-41.71100984697418,174.2989523548323,4.4,2016-11-18 14:58:21.982440704,542
-41.64136122756838,174.3026505330919,4.1,2016-11-14 09:49:24.069520666,542
-41.70126368510388,174.2457699130029,4.1,2016-11-18 10:32:36.956864098,542
-42.27434200233729,173.83506029197991,4.5,2016-12-25 06:14:08.123504309,542
-42.47022648819526,173.2523288736112,4.1,2016-11-19 15:21:25.339462872,542
-41.69014300522158,174.26561012390005,4.5,2016-11-24 06:43:31.931840886,542
-37.16195996789212,178.3794754325229,4.1,2017-01-03 21:39:22.687896,543
-37.992911354449134,177.47352051786223,4.5,2017-02-07 09:38:06.239126,543
-37.328332825035496,178.45490025145077,4.7,2017-01-03 22:32:29.920966128,543
-45.15003258934403,166.7829758680757,4.4,2017-01-05 00:09:55.920356472,543
-43.93382824376272,168.24125912739345,4.2,2016-12-31 16:50:53.104135933,543
-40.39104851800344,174.4454101934353,4.7,2016-11-29 16:02:44.814056188,543
-37.33587095369577,178.8032447639606,5.9,2017-02-02 03:20:56.792015009,543
-41.705259855799504,174.26789267700195,5.2,2017-01-17 03:47:05.144296410,543
-41.965268752361744,174.2860500915039,4.3,2016-11-21 07:09:10.557121742,543
-42.70209452352487,172.7640827599859,4.5,2016-11-14 11:09:06.845457615,543
-41.8461469126957,174.01439169772635,5.9,2016-11-14 00:03:42.755007701,543
-42.5257883129263,173.43687992364588,4.1,2016-11-14 14:57:11.195736086,543
-41.68426289645601,174.25244974407929,4.7,2016-11-29 08:53:27.286173105,543
-41.69279856843544,174.3089330379488,4.6,2016-11-15 06:42:18.272715586,543
-45.1598004063135,166.83235059871294,4.5,2017-01-05 02:58:09.523378055,543
-38.43487215446572,175.77889639466764,4.2,2016-11-17 07:31:15.576011,544
-40.81003435223486,174.31628586549493,5.1,2016-12-05 12:22:04.847737,544
-40.16282267068475,174.04421088171142,4.4,2016-12-19 08:46:18.735140,544
-36.851322881375424,176.39419326530364,4.1,2016-12-20 14:13:33.783406,544
-36.76361897213581,179.21051722059582,4.3,2017-01-09 09:11:13.335839,544
-36.78561286143036,176.8976105309253,4.8,2017-01-09 14:37:20.933994,544
-45.72662145781253,166.97716617536273,4.8,2017-01-14 03:30:47.047632,544
-37.8024798880321,179.4503324372016,4.5,2017-01-28 18:05:15.917031,544
-36.2600084128497,177.22913532638518,4.3,2017-02-03 05:28:14.643966,544
-39.3273594307284,173.8328718873837,4.6,2017-02-09 19:47:58.595574,544
-46.10954968399778,166.04445591100972,4.7,2016-12-10 10:32:53.532662012,544
-37.52090135543951,179.48401361360374,4.9,2017-02-11 00:54:37.368413088,544
-43.20893861562416,173.837059158273,4.4,2016-11-14 01:44:17.910491925,544
-41.85209490087488,173.95105630929126,4.2,2016-11-22 01:09:24.438826840,544
-41.81229424757413,174.11064330762437,4.6,2016-11-16 07:28:42.439072006,544
-42.50238620127576,173.9693079851155,5.4,2016-12-22 10:32:06.555147319,544
-41.5271880786866,174.4263864032754,4.3,2016-12-19 21:42:13.485971338,544
-42.57512762322017,173.36510472872453,4.1,2016-11-14 08:52:28.886805186,544
-42.34292327659995,173.86269291881942,5.1,2016-12-08 13:55:42.023158662,544
-41.66393186712558,174.41862625180195,4.9,2016-11-15 00:42:25.912269043,544
-44.7517543232175,167.39160716711928,4.1,2016-11-29 22:08:01.533663,545
-36.72945370145174,176.98841357224234,4.3,2016-12-21 19:00:37.067369,545
-44.23388122421936,167.58699990696158,4.1,2016-12-22 11:08:44.473097,545
-38.47382701456129,176.220392267255,4.7,2017-01-07 20:53:40.742753,545
-36.923359707942886,177.18209457256356,4.4,2017-02-02 00:14:51.408001,545
-36.9204970555048,177.18911664883126,4.5,2017-02-02 00:22:47.187180151,545
-42.7150666597752,173.15603008877437,4.5,2017-01-13 17:57:35.160612399,545
-41.78505627213288,174.05870461878732,4.6,2016-11-14 12:37:14.275115706,545
-42.65066570382935,172.94283429340464,4.2,2016-11-15 11:10:17.192684891,545
-42.318077021227886,173.67696644536088,4.1,2016-11-23 11:32:19.768446903,545
-41.96187931590215,174.08218665356756,4.9,2016-11-27 22:12:13.119833756,545
-42.27894147209233,173.57662416981438,4.3,2016-11-17 16:02:09.286358877,545
-45.14323627814143,166.938279009721,4.1,2017-01-07 02:07:57.986353,546
-37.91783558769108,177.5191519094381,4.1,2017-01-09 16:32:55.933837,546
-35.93328123528268,178.11346497895994,4.2,2017-02-10 10:47:44.908946390,546
-37.344727056236586,178.66365845724428,4.6,2017-01-17 17:05:25.810913690,546
-36.90547255678605,179.31188538437613,4.7,2016-12-20 16:38:42.939166022,546
-39.32333309971938,173.78765702812703,4.1,2016-12-01 12:27:35.753136662,546
-41.95719084409107,173.9049824142792,4.2,2016-11-21 10:52:39.849514507,546
-41.55061623977034,174.60928476724757,4.2,2016-11-16 04:59:12.822556488,546
-42.41066365632079,173.3342945101767,4.2,2016-11-17 15:44:48.940213497,546
-42.49936049329479,173.221627677989,4.2,2016-11-16 06:46:10.958688901,546
-41.73609306644958,174.34356934593671,4.6,2016-11-21 23:35:31.163043641,546
-41.56713881162491,174.3706213473153,5.3,2016-11-14 14:08:22.766681554,546
-36.91733822800303,179.32153784383732,4.1,2016-12-20 16:44:52.545963794,546
-39.73121103678408,173.80380477990042,4.3,2016-12-13 19:02:47.353723,547
-37.52346855991656,176.48395448316177,5.3,2017-01-08 12:24:57.068065,547
-37.1361839165347,176.84523695895348,4.9,2017-01-12 19:48:57.603083,547
-36.55451910560636,177.52529127009774,4.6,2017-01-23 07:14:00.505293,547
-37.43510722919762,177.10950620789865,4.2,2017-01-30 16:48:40.457354,547
-41.65836988107633,173.334089183153,4.5,2017-02-06 23:02:24.054776,547
-39.0939572778212,174.72706072036104,4.2,2016-12-24 06:24:46.732725703,547
-46.953588559969496,165.23139286702053,4.6,2017-01-08 10:28:52.780719592,547
-43.32106152128285,172.4703815876938,4.6,2016-12-28 01:32:06.201977663,547
-42.24591691573886,173.69152617213123,4.2,2016-11-18 00:44:19.679781644,547
-41.74288587192256,174.27153052492014,4.3,2016-11-15 11:37:25.683116821,547
-41.7743680006498,174.27462478667283,4.1,2016-12-30 21:27:39.498300900,547
-42.36741459406932,172.52689132592607,4.3,2016-11-26 07:30:04.175008350,547
-41.70377620825726,174.44101595855332,4.1,2016-11-15 23:39:42.998037569,547
-42.35939004213469,173.71065563674756,4.1,2016-11-20 13:45:26.868206570,547
-41.8184405225388,174.13313969389276,4.5,2016-11-24 23:15:09.813800060,547
-41.68538088708952,174.26229495629167,4.1,2016-11-23 23:40:19.175230508,547
-42.43040947289043,173.93818565764855,5.2,2016-11-17 22:12:43.805071166,547
-41.69542907669596,174.26366673755334,4.6,2016-11-14 01:00:52.527706450,547
-42.64959170033554,172.80238016584929,4.8,2016-12-01 19:15:51.972239386,547
-42.42763870147492,173.9426269629077,4.5,2016-11-22 19:33:56.951105742,547
-43.28168752459829,170.6714667019139,4.2,2016-11-15 14:24:29.722851,548
-46.105756814549856,165.77234485070255,4.5,2016-11-22 03:32:58.141495,548
-40.46220256603392,176.19166740967708,4.3,2016-12-18 11:24:43.437282,548
-36.36236869121957,177.86998346433603,4.8,2017-01-03 03:12:10.453190,548
-37.04464090544613,177.0687149870887,4.7,2017-01-30 00:10:22.424717,548
-44.00266528116046,167.08343602528663,4.5,2017-02-09 22:34:12.057331,548
-47.05773362971783,165.97911122680048,4.1,2017-01-20 19:50:48.527377526,548
-37.34922071533,178.8143575220654,4.1,2016-12-07 20:36:08.174251092,548
-42.77293722307572,172.8391158667471,4.5,2016-11-14 00:43:09.445745841,548
-42.58749111159344,173.40400447902218,4.6,2017-01-04 11:58:51.491452136,548
-42.12622717126587,173.35718583689564,4.8,2017-01-14 05:42:27.227264599,548
-42.70366012351354,172.81645019210677,4.3,2017-01-02 22:49:44.804560864,548
-42.268875871221454,173.6572202121593,4.4,2016-11-18 14:48:54.170974080,548
-41.78568762997629,174.25025442199788,4.1,2016-11-20 08:46:25.730310932,548
-41.74549995046422,174.33221858539042,4.4,2016-11-21 01:44:27.525301984,548
-41.78289543951261,174.2385571645096,4.1,2016-11-14 05:41:07.677851752,548
-42.27677301889297,173.69931265972312,4.2,2016-11-20 03:26:12.662237943,548
-42.28131889325572,173.59739292392553,4.2,2016-11-14 00:12:05.052628591,548
-37.285053950619776,178.8231337617974,4.1,2016-12-10 09:13:36.480609074,548
-40.62657474410893,174.22205772158787,4.3,2016-11-19 08:54:05.374541,549
-38.256245000488576,176.2827699276818,4.7,2016-12-30 16:56:31.533246,549
-35.22804967247743,179.0467633529827,4.9,2017-01-31 08:42:41.225636,549
-45.11788750524149,167.40400173660544,4.2,2017-02-04 07:50:09.268102,549
-38.44702981689228,175.9087590416312,4.2,2017-02-08 16:07:32.877234490,549
-39.89056263388623,176.61175731787324,4.3,2016-11-28 12:19:55.082781497,549
-36.81790571454694,179.35437372870527,4.1,2017-02-05 09:12:10.648368200,549
-42.602875414098754,173.2786066566656,4.1,2016-11-20 14:13:05.317392420,549
-42.31480598387213,173.00510825549554,4.1,2016-12-17 01:54:45.655014355,549
-42.51485009737428,173.36581719923112,4.6,2016-11-14 01:29:14.528968296,549
-41.65406041680298,174.28482139908107,4.9,2016-12-14 06:54:45.046948274,549
-41.70551239289663,174.28159135859062,4.1,2016-11-14 00:17:09.703657285,549
-42.561391673202735,173.34506319898233,4.3,2016-11-16 16:32:26.020596388,549
-37.90731326238216,177.78307444694485,4.8,2016-12-02 09:24:59.640244,550
-41.57978677940242,176.01942013953018,4.4,2016-12-02 17:43:59.623825,550
-38.05755602954726,176.0493364566816,4.5,2016-12-24 04:11:25.101069,550
-34.87410210066921,178.22053167307877,6.3,2017-01-15 00:21:16.895299,550
-41.04507504828021,172.49762621664223,4.3,2017-01-18 06:33:27.138096,550
-45.88448859349625,165.8035878040797,4.1,2017-01-26 19:25:48.974469,550
-43.02574647285813,172.88881014610524,4.2,2016-11-14 16:59:59.365655298,550
-42.11282858962548,174.1611490862109,4.6,2016-11-24 15:04:52.610847281,550
-41.70277875934606,174.24648774626925,5.2,2017-01-25 08:23:54.305704916,550
-41.83869558043738,174.0325485650826,4.6,2017-01-17 14:03:17.648072030,550
-42.6382185061093,172.76461729068066,4.4,2016-12-14 08:47:33.812423312,550
-42.66887513847711,172.81938306004528,4.1,2016-11-17 04:36:03.568008962,550
-41.79090152617005,174.1040980609363,4.1,2016-11-28 15:12:07.781034979,550
-41.79943200973226,174.3566730854725,5.0,2016-11-14 04:07:36.115213036,550
-42.70475840126844,172.91512765936434,4.6,2017-02-04 04:36:56.144993458,550
-42.101181859840025,173.8066387492937,4.2,2016-11-14 04:55:14.019103361,550
-41.74481016403534,174.2481694461725,4.9,2016-11-21 14:59:16.094436016,550
-42.41125707470524,173.9966478945261,4.2,2016-11-17 02:44:47.964823891,550
-42.67622301521947,172.68564744121252,4.2,2016-11-14 02:47:15.910818932,550
-35.367859216435946,179.06013074880346,4.1,2016-12-16 08:12:41.318243,551
-40.56391199420352,178.3550725435031,4.6,2016-12-17 04:23:48.592584,551
-38.07624346409538,179.09588432133577,4.2,2017-01-09 16:12:20.069366,551
-41.69732427157387,174.21199676076083,4.4,2017-02-07 01:07:32.781471,551
-43.86111365228772,168.16111312374056,4.6,2017-02-08 13:47:24.996600,551
-37.861162957676136,176.13560679007114,4.1,2016-11-17 05:46:59.107888403,551
-40.44616227581911,174.64173190288983,4.1,2016-12-12 10:14:48.467338007,551
-42.45405285439999,173.1829699554906,4.4,2016-11-21 05:09:42.092375728,551
-42.609137546277886,173.05461660294625,4.9,2017-01-15 22:53:46.747678396,551
-42.59600293362575,173.45333501518587,6.1,2016-11-16 13:46:39.407046131,551
-41.70197512341551,174.36346980349606,4.4,2016-12-08 23:10:31.073195018,551
-42.38410819453718,173.4463801782056,4.7,2016-11-14 03:56:16.259614454,551
-41.690839605808826,174.2894432933684,4.4,2016-11-20 06:12:22.413535269,551
-41.76626246265509,174.3280393940528,4.3,2017-01-23 12:58:37.758350541,551
-41.82357467825277,174.2156016901194,4.2,2016-11-21 19:26:26.125290613,551
-42.67195234610159,172.77591177925427,4.7,2017-02-05 23:28:35.207772039,551
-41.88168070580457,173.8687436123901,4.9,2016-11-17 22:51:27.282568752,551
-41.77874127874413,174.40707818816665,4.1,2016-11-14 02:53:10.409124886,551
-42.553358706797006,172.58373087972356,4.6,2016-11-15 02:14:40.191395952,551
-41.67559151288444,174.351139277948,5.0,2016-12-01 15:41:02.813273854,551
-41.7374886426317,174.4569506221406,4.1,2016-12-07 06:07:01.906877530,551
-38.035034470925474,176.07718980311537,4.4,2016-12-03 20:09:33.712249,552
-37.421702719959455,179.4457316698364,4.1,2016-12-24 20:52:12.528903,552
-37.261465500033495,179.29628480675171,4.1,2017-01-07 13:50:04.967332,552
-35.90272890894938,178.7061203898056,4.1,2017-01-22 19:58:28.493938,552
-45.10631704632517,166.6474591440685,4.4,2017-01-22 20:05:11.458565,552
-41.19098174984919,174.77557158750224,4.2,2017-01-30 16:06:54.206212434,552
-43.372623018658246,172.57856236811716,4.5,2016-11-20 00:13:15.718846416,552
-37.10402774604334,179.18378525206072,4.9,2017-01-05 00:15:51.384170730,552
-41.779306367419295,174.25355013244302,4.2,2016-11-23 07:27:55.302644708,552
-41.78136229829611,173.9486826053177,5.2,2016-11-14 05:00:58.107722103,552
-41.84011184036161,174.12440186562625,4.1,2016-12-25 02:01:00.279883755,552
-42.37327292515975,173.86624686154036,4.6,2016-11-14 22:35:55.081565149,552
-42.260285645406746,173.6347077203618,4.5,2016-11-26 10:43:28.960290452,552
-42.34458549117834,172.9266695990676,4.2,2016-11-15 12:58:06.798476483,552
-42.501072741623055,173.35587149423455,4.7,2016-12-09 13:35:09.413841622,552
-42.32604309229879,173.87679578363503,4.5,2016-12-12 06:09:55.114156323,552
-41.756600812045264,173.94247229507295,4.5,2017-01-07 17:40:27.662424922,552
-42.50574334486167,173.36966036607464,4.5,2016-12-10 15:28:35.205042980,552
-38.32249933014047,177.65176510088727,4.8,2016-11-16 21:49:42.984483,553
-45.45659317087068,167.10671988841344,5.2,2016-11-26 00:15:31.616755,553
-36.784545084599245,177.69835698520325,4.3,2017-01-12 12:30:31.904270,553
-40.47566316788948,173.4460197410981,4.1,2017-01-25 19:23:09.553020,553
-38.1870572052788,176.91496123966354,4.7,2017-02-07 14:19:01.032067,553
-38.21767650377638,176.9641823919121,4.3,2017-02-07 14:19:20.592437458,553
-42.5445890674764,173.04747056188185,4.4,2016-11-20 20:41:38.615344022,553
-42.08266566975512,173.42125553100274,5.0,2016-11-16 18:21:27.820182756,553
-41.78638236655663,173.9714554251706,4.3,2016-12-18 12:32:00.181229082,553
-41.8539140707605,174.17256486040446,4.1,2016-11-15 01:27:38.913761174,553
-41.94527733241249,174.25030918888444,4.5,2016-11-17 21:08:51.923007629,553
-41.80053009228208,174.21330960370537,4.1,2016-11-14 06:54:14.026965595,553
-41.76311528767232,174.0384837135898,4.1,2016-11-17 10:30:25.701725410,553
-41.99362989061041,174.07254603108993,4.1,2016-11-14 04:45:59.032896979,553
-42.35161566922152,173.88643659567646,5.1,2016-11-14 00:55:48.397687442,553
-42.34752721196828,173.80826595360537,4.2,2016-12-08 19:43:31.190563651,553
-42.555925074860696,173.0771968484315,4.2,2016-11-21 12:33:10.452700572,553
-40.35402336989142,176.9011224984414,4.1,2016-11-18 01:06:40.656989,554
-35.339889612463885,179.45631584875895,4.6,2016-12-06 10:07:31.160709,554
-39.87136922041377,174.05899230026336,4.5,2016-12-10 14:55:48.409118,554
-36.91389644484941,177.374301319144,4.1,2017-01-01 12:37:58.031201,554
-40.07918424566624,173.52806960708776,4.6,2017-01-01 22:54:03.779671,554
-35.7682666235865,179.1192173526569,4.2,2017-01-03 01:20:55.014138,554
-44.83132028588969,167.7599862433555,4.3,2017-01-07 08:54:12.823737,554
-43.48885904432824,172.60840296973657,4.5,2017-01-25 07:10:48.774908,554
-46.12881951953151,165.98222454311568,4.4,2017-02-03 08:41:32.704903,554
-36.82170356658936,179.76622532779692,4.4,2017-02-05 17:04:44.567254,554
-37.22468745156768,178.86122687226688,4.2,2017-01-17 10:13:35.590517996,554
-37.10168176929984,178.86964783149452,4.1,2017-01-11 02:37:41.283715888,554
-42.40008821392165,173.50745373109154,4.1,2016-12-04 17:55:59.058178116,554
-42.6153524736111,173.28284821177647,4.2,2016-11-25 01:04:14.826562473,554
-42.50333114007176,173.14005679515734,4.1,2016-11-15 11:06:49.051081044,554
-41.88552181982792,173.8705213968747,4.1,2016-11-16 01:49:27.389111239,554
-42.56714782019751,173.16434290452307,4.5,2016-11-20 12:53:50.389278283,554
-42.1783598365426,173.74698374223053,4.3,2016-11-21 22:17:04.138590059,554
-41.98721888510188,171.67107381038628,5.2,2016-12-07 00:24:30.864541,555
-39.848603690248346,174.44967641516894,4.3,2016-12-13 08:49:30.158472,555
-46.07079620415809,166.1848213294625,5.5,2017-01-09 18:58:02.747035,555
-36.98757770356136,178.7919955098046,4.2,2016-12-12 22:25:41.109329688,555
-37.93540985887671,173.91335028660768,4.3,2017-02-04 00:27:35.045565552,555
-40.917028908049126,174.76252648954423,4.1,2016-11-14 22:29:06.290453014,555
-42.53613564050701,173.75412633649094,4.1,2016-12-14 16:17:05.153045361,555
-42.13369121089062,173.76948675865188,4.2,2016-11-14 00:20:53.526219852,555
-44.23683170776701,167.44110122963778,4.5,2016-11-16 12:56:48.055328,556
-41.6701196861503,171.8713580344895,4.2,2016-11-25 22:05:12.708590,556
-35.77203597313088,178.78254950296105,4.2,2016-12-08 14:14:20.068346,556
-38.21638730140744,178.39974903158816,4.1,2017-01-10 20:59:51.075459,556
-39.35231603665358,176.28271038228678,4.2,2017-01-21 19:07:15.746280,556
-37.84370151236056,176.3283093362459,4.4,2017-01-27 16:40:40.883813,556
-39.21905234739332,176.33700798426457,4.4,2017-01-04 23:30:29.798246868,556
-36.94210977311688,179.21859829196683,4.4,2017-01-19 20:10:28.135176574,556
-37.36516955488976,178.74593827186513,5.0,2017-02-11 07:19:37.528917567,556
-42.72536260203907,174.23768023741874,4.1,2016-11-14 08:51:34.276395124,556
-41.87862510010797,173.9556116556006,4.6,2017-01-30 04:06:08.158796503,556
-42.20419694444941,173.86466321115836,4.2,2016-11-24 13:27:26.079685421,556
-42.42512707091064,173.32818800793098,4.1,2016-11-14 15:00:26.446641972,556
-42.051820547268974,173.82381521624853,4.3,2016-11-14 00:26:11.843000162,556
-42.46245986578673,173.50426659344555,4.1,2017-01-30 08:07:43.812341417,556
-42.289223241496046,173.5206751301227,4.4,2016-11-14 22:13:52.328172419,556
-42.67558277369968,172.64251725114056,4.4,2016-11-14 12:56:15.553106994,556
-41.71305656055915,174.2505054720679,4.8,2016-11-19 11:55:30.297715463,556
